tickers,name,sector,market,8월1일psr,8월1일pbr2,8월1일_s_return,8월1일_l_return,순매수강도(20일),s_growth,l_growth,roe,deb,3주후 수익률,수익률상위권2,cluster8월1일_6차와같은방식
a004140,동방,운송,kospi,0.126807371,0.744977064,-0.0802752293577981,0.0,-0.00028267501524899106,0.272864575,0.062145365,0.63,335.96,-0.080275229,0,1
a004255,NPC우,비철금속,kospi,0.029473375,0.0,-0.0815709969788519,0.0184254606365159,-0.01716874707031394,0.118504826,0.062138741,8.44,53.09,-0.009771987,0,1
a004250,NPC,비철금속,kospi,0.427478516,0.671406959,-0.0379362670713201,0.024232633279483,-2.9605353415752476e-05,0.118504826,0.062138741,8.44,53.09,-0.040847201,0,1
a097870,효성오앤비,화학,kosdaq,2.022617648,0.917349398,-0.0614136732329084,0.0112359550561797,-0.030692922430459346,0.129568106,0.061826416,5.35,16.12,-0.024096386,0,1
a376190,LB루셈,반도체,kosdaq,0.92901034,0.931425031,0.0463847203274215,0.0350877192982456,0.011846902535879228,-0.12832618,0.06171844,6.31,16.65,-0.049566295,0,0
a000890,보해양조,필수소비재,kospi,0.800438146,0.882061329,-0.1283333333333333,-0.0019083969465648,-0.061609297148591105,0.086021505,0.061492093,-3.39,78.75,-0.109028961,0,1
a003240,태광산업,화학,kospi,0.252006657,0.122809365,-0.1257142857142857,0.0149253731343283,-0.27493877465662897,0.043251794,0.061489976,8.52,16.69,0.023411371,1,1
a032940,원익,"화장품, 의류",kosdaq,0.6269175,0.27145749,-0.0184453227931488,0.01775956284153,-0.018778267169080584,0.141499472,0.061416304,16.32,47.74,0.005398111,1,1
a000390,삼화페인트,건설,kospi,0.261085925,0.49221374,-0.0490797546012269,0.0147299509001636,-0.01833995852175723,0.02279924,0.061367659,1.89,95.91,-0.053435115,0,1
a128940,한미약품,건강관리,kospi,2.627533611,3.971297989,-0.1269592476489028,0.0238970588235294,-0.09735134565254502,0.106632314,0.06134762,9.89,90.7,0.018281536,1,1
a003200,일신방직,"화장품, 의류",kospi,0.382308548,0.251729622,-0.2643504531722054,0.001027749229188,-0.2131164427079093,-0.013144759,0.061264706,13.8,30.11,-0.031809145,0,1
a012860,모베이스전자,자동차,kosdaq,0.200911566,0.999506173,-0.0136452241715399,0.0284552845528455,-0.008160241580514236,0.206120848,0.061187696,4.52,247.6,-0.107583774,0,1
a080720,한국유니온제약,건강관리,kosdaq,0.633716528,0.726079545,-0.179465776293823,-0.0010162601626016,-0.010805431798905432,0.269151139,0.061160404,-1.85,131.47,-0.069128788,0,0
a130660,한전산업,유틸리티,kospi,0.726433526,2.612269737,-0.0215736040609137,-0.1508810572687224,0.036366712124242404,0.077545936,0.061107002,17.93,64.45,-0.154605263,0,2
a068240,다원시스,기계,kosdaq,2.340461352,2.372916973,0.1077519379844961,-0.1216963736939151,-0.022075844189279038,-0.292047377,0.061105367,-63.85,227.46,0.049963262,1,2
a072020,중앙백신,건강관리,kosdaq,2.980396946,1.197577982,0.124282982791587,0.0217202432667245,0.0780242398636764,-0.039119804,0.061041126,4.3,20.52,0.078899083,1,0
a025770,한국정보통신,소프트웨어,kosdaq,0.542643255,1.269117647,-0.1677917068466731,0.017688679245283,0.06567871438885625,0.102369493,0.060844609,9.43,61.31,-0.059912854,0,0
a095190,이엠코리아,기계,kosdaq,1.243990505,1.474714286,-0.0176056338028169,-0.0346020761245674,-0.10065878809318458,-0.025510204,0.060810464,-11.17,115.42,-0.003571429,0,1
a037710,광주신세계,"소매, 유통",kospi,1.392185487,0.329490741,-0.0182094081942336,0.001547987616099,0.11352062586458271,0.087647059,0.060787755,7.42,15.64,-0.00154321,0,0
a196700,웹스,화학,kosdaq,0.885084755,0.896625514,-0.1325051759834368,-0.0345622119815668,-0.04153899979653466,-0.028571429,0.060583059,-22.65,83.46,-0.137860082,0,1
a130580,나이스디앤비,"상사, 자본재",kosdaq,1.050607375,1.155895865,-0.0681481481481481,0.0227642276422764,-0.08926954784630778,0.03945885,0.060515798,17.52,27.05,-0.036753446,0,1
a017810,풀무원,필수소비재,kospi,0.135113502,0.892497589,-0.0146914789422135,0.006,-0.0036969368170458677,0.126801382,0.060236059,-4.23,274.87,-0.029893925,0,1
a003300,한일홀딩스,건설,kospi,0.181332998,0.247431507,0.025732031943212,0.0140350877192982,0.0527538095526372,0.191056172,0.059690955,6.4,59.64,-0.010273973,0,0
a016250,SGC이테크건설,건설,kosdaq,0.047893497,0.274869565,-0.0782241014799154,0.0116009280742459,-0.042115096839503485,0.16469149,0.059528584,22.73,295.24,-0.052173913,0,1
a005860,한일사료,필수소비재,kosdaq,0.557808717,4.213741259,0.0212014134275618,0.0034722222222222,0.0005686244366922076,0.147554806,0.059296522,-23.08,244.32,0.01048951,1,1
a022100,포스코DX,소프트웨어,kosdaq,4.609710921,12.87540741,1.4910905203136138,0.0574886535552193,-0.007856142522158521,0.326009433,0.05928146,11.84,105.7,0.725925926,1,0
a071200,인피니트헬스케어,건강관리,kosdaq,1.613536973,1.240621762,0.1295938104448742,0.0086355785837651,0.1311171641689459,0.12915601,0.059230872,0.11,30.19,0.008635579,1,0
a267260,HD현대일렉트릭,기계,kospi,1.262377691,3.222468966,0.3931947069943289,-0.0147058823529411,-0.03246383604323816,0.165282392,0.059177181,22.13,192.97,0.016551724,1,0
a083550,케이엠,"화장품, 의류",kosdaq,0.392164113,0.414408397,-0.0998217468805704,-0.013671875,-0.18528501072282783,0.058659218,0.059130584,5.91,38.91,-0.036259542,0,1
a002360,SH에너지화학,화학,kospi,0.445464354,0.786624294,-0.1517067003792667,0.0307219662058371,-0.027482986117054454,0.164116829,0.059127278,1.99,31.94,-0.052259887,0,1
a058860,KTis,"상사, 자본재",kospi,0.200705823,0.478517298,-0.0857988165680473,0.0181219110378912,0.004628475885376249,0.144871795,0.059112407,8.19,101.12,0.018121911,1,0
a036560,영풍정밀,기계,kosdaq,2.662121212,0.697539863,0.1756440281030445,0.0386206896551724,0.0005233393754221662,0.132147395,0.059104501,4.7,21.04,0.143507973,1,0
a010660,화천기계,기계,kospi,0.423299947,0.562183908,0.3272727272727272,0.0252808988764044,0.06526413164252594,0.078453667,0.059060584,2.79,25.31,-0.16091954,0,0
a036540,SFA반도체,반도체,kosdaq,1.42027485,2.169376181,0.1417769376181474,0.0709219858156028,0.03160641810112173,0.090937451,0.058996906,10.04,39.46,0.141776938,1,0
a053270,구영테크,자동차,kosdaq,0.30251939,0.932137931,-0.0127388535031847,0.0299003322259136,-0.012289798940594943,0.348082596,0.058963942,4.98,187.82,-0.144827586,0,1
a206560,덱스터,"미디어, 교육",kosdaq,3.555329376,4.344403292,-0.1693693693693693,0.0199115044247787,-0.014775469896288331,0.53255814,0.058922421,-11.74,59.49,-0.051440329,0,1
a096760,JW홀딩스,건강관리,kospi,0.3220721,2.537244444,0.1815384615384615,-0.0013003901170351,0.02968668445860705,0.095829636,0.058907414,22.13,247.35,0.137777778,1,0
a271940,일진하이솔루스,자동차,kospi,8.787059722,3.0491354,-0.1619047619047619,0.0252427184466019,-0.19896258827745605,-0.07306712,0.058854808,2.27,8.83,-0.138662316,0,1
a003100,선광,운송,kosdaq,0.79000581,0.354299754,-0.4277777777777777,0.0073349633251833,0.10589614219849668,0.057775046,0.05877649,4.35,85.79,0.012285012,1,0
a352910,오비고,소프트웨어,kosdaq,9.572000443,3.303785851,-0.1793103448275862,0.0063424947145877,0.0032610096261679712,0.571428571,0.058591493,-8.12,11.94,-0.089866157,0,1
a009770,삼정펄프,필수소비재,kospi,0.381800728,0.313529412,0.0617529880478087,0.0056603773584905,-0.001167452551922606,0.263577118,0.05858951,-0.45,9.23,0.011385199,1,1
a033270,유나이티드제약,건강관리,kospi,1.701838495,1.191466083,0.2443438914027149,0.02803738317757,0.01854966305259005,0.187782805,0.058561183,14.18,23.69,0.203501094,1,0
a036190,금화피에스시,건설,kosdaq,0.724929521,0.592105263,0.0118043844856661,0.0,-0.037415837803485355,0.040217847,0.058441064,9.74,34.38,-0.013157895,0,1
a009520,포스코엠텍,철강,kosdaq,4.295696715,12.8219137,0.5085470085470085,0.0729483282674772,-0.007838882063632873,0.056498919,0.05830555,4.4,39.36,0.324577861,1,0
a009460,한창제지,비철금속,kospi,0.315135396,0.609455253,-0.15424739195231,0.0,-0.02071417990321024,0.179473106,0.058115422,1.15,156.33,-0.116731518,0,1
a040420,정상제이엘에스,"미디어, 교육",kosdaq,1.011683184,1.37232267,-0.0055632823365785,-0.00278940027894,-0.08122072245217912,0.089478859,0.057843213,17.76,28.15,-0.005563282,0,1
a007570,일양약품,건강관리,kospi,0.815541661,1.260780781,-0.0536641661858049,-0.0102595051297525,-0.004994001179518641,0.0336655,0.057431276,8.39,70.7,-0.015015015,0,0
a007575,일양약품우,건강관리,kospi,0.018171974,0.037488038,-0.1660457690260777,0.0175324675324675,-0.00022972996877535363,0.0336655,0.057431276,8.39,70.7,-0.062799043,0,0
a065950,웰크론,건설,kosdaq,0.181473368,1.022859619,0.0268817204301075,-0.0103626943005181,-0.009320295028347858,0.146937725,0.0573865,0.84,163.13,-0.006932409,0,0
a408920,메쎄이상,소프트웨어,kosdaq,3.368764397,1.680555556,0.2051792828685259,0.010016694490818,-0.02084973926668622,0.377697842,0.057347935,17.22,25.27,-0.066358025,0,1
a000850,화천기공,기계,kospi,0.328963539,0.235800808,-0.0394736842105263,0.0167130919220055,-0.055350252515827744,0.196568627,0.057343033,11.47,37.3,-0.017496635,0,1
a008420,문배철강,철강,kospi,0.355771015,0.385712271,-0.0402877697841726,-0.0014970059880239,-0.03960512366341199,-0.061981454,0.057330956,16.87,23.24,-0.059238364,0,1
a011000,진원생명과학,건강관리,kospi,7.024785125,1.880547945,-0.271523178807947,0.0328638497652582,-0.000605668741326442,0.258397933,0.057330066,-19.67,22.81,0.205479452,1,1
a003610,방림,"화장품, 의류",kospi,0.647747784,0.431891348,-0.6755102040816326,0.0042105263157894,0.13464701959067873,0.189312977,0.057079261,2.78,31.19,-0.040241449,0,0
a267320,나인테크,IT가전,kosdaq,1.680597708,5.510413695,0.0632183908045977,-0.0053763440860215,0.02751838763412212,0.407290016,0.056975794,0.12,396.11,0.055634807,1,0
a006360,GS건설,건설,kospi,0.100964894,0.250864454,-0.2921951219512195,0.0020718232044198,-0.059195076318645165,0.36104287,0.056939898,7.17,216.39,0.003457815,1,1
a047400,유니온머티리얼,자동차,kospi,1.229024584,1.851581451,-0.2862669245647969,-0.0093959731543624,0.016980035736447102,0.065934066,0.056934185,-0.26,143.57,-0.122473246,0,0
a092600,앤씨앤,IT가전,kosdaq,0.433137621,0.707603448,-0.0220183486238532,0.0178230426479949,-0.13270593134096614,-0.192676548,0.056607713,-37.78,54.92,-0.081034483,0,1
a018500,동원금속,자동차,kospi,0.284297077,2.492115144,2.484042553191489,0.1008403361344537,-0.01942369360336826,0.390294269,0.056598883,24.04,443.82,-0.180225282,0,0
a033780,KT&G,필수소비재,kospi,1.95917618,1.037393423,-0.0188014101057579,0.0048134777376654,-0.022450638365541998,0.119156912,0.056410406,11.0,31.45,0.017052375,1,1
a009240,한샘,건설,kospi,0.546917713,1.650696056,0.0186199342825848,0.0,0.11963695824225862,-0.103217999,0.056156966,-13.37,146.88,0.078886311,1,0
a208710,바이오로그디바이스,IT하드웨어,kosdaq,0.417783504,0.867176471,0.1262032085561497,-0.0018957345971563,0.06154074677924308,0.270883055,0.05615354,0.51,67.76,-0.11512605,0,0
a262260,에이프로,IT하드웨어,kosdaq,3.360398883,4.443061224,0.1692015209125475,0.0330347144456886,-0.0095485384445889,0.291056911,0.056136865,-2.57,134.06,-0.058673469,0,0
a045340,토탈소프트,운송,kosdaq,2.687470835,1.989,0.0355871886120996,0.0234466588511137,0.006352350824558678,-0.014184397,0.056114319,15.08,52.61,-0.1,0,1
a007590,동방아그로,화학,kospi,0.619149547,0.551728213,0.0604133545310015,0.0075528700906344,-0.06324301090118753,0.093959732,0.055935418,4.57,43.56,-0.014771049,0,1
a008250,이건산업,건설,kospi,0.236813729,0.382094241,-0.0493991989319092,0.007072135785007,-0.022507184927918616,0.18966763,0.055925038,2.74,120.8,-0.068062827,0,1
a036180,지더블유바이텍,건강관리,kosdaq,0.939004335,1.399931224,0.4114832535885167,0.0740291262135922,0.032554067901097924,-0.001901141,0.055864402,-33.07,81.33,0.217331499,1,0
a006090,사조오양,필수소비재,kospi,0.210613917,0.376802885,0.0590500641848523,0.014760147601476,0.22251610240440037,0.1222256,0.055818653,4.23,66.65,-0.008413462,0,0
a003310,대주산업,필수소비재,kosdaq,0.708560556,1.021371429,-0.1566878980891719,0.0132653061224489,0.03172886484721013,0.17535545,0.05575067,6.5,52.53,-0.054285714,0,0
a224110,에이텍모빌리티,IT하드웨어,kosdaq,0.471552159,1.260846154,0.1771479185119575,0.0106463878326996,0.16323192987193944,0.141881639,0.055460967,8.23,67.87,-0.148076923,0,0
a000325,노루홀딩스우,건설,kospi,0.00478717,0.08,-0.0620689655172413,0.0099009900990099,-0.0008036573738843268,0.086578727,0.054836856,6.55,77.35,0.0,0,1
a000320,노루홀딩스,건설,kospi,0.143937313,0.294069767,0.1273821464393179,-0.0026619343389529,0.02888902646733661,0.086578727,0.054836856,6.55,77.35,0.089147287,1,0
a042420,네오위즈홀딩스,소프트웨어,kosdaq,0.743025671,0.514223195,-0.1289198606271777,0.016260162601626,0.07730856683779427,0.106572596,0.054834975,-18.14,22.29,0.094091904,1,0
a000300,대유플러스,자동차,kospi,0.213875175,1.841376673,-0.0867850098619329,-0.0384215991692627,-0.0011790851855415009,0.155435953,0.054816217,-46.38,388.27,-0.114722753,0,2
a015750,성우하이텍,자동차,kosdaq,0.248629621,0.843889655,0.3597359735973597,0.0386554621848739,0.02229448421953894,0.187660515,0.054726807,3.42,152.59,-0.147586207,0,0
a039290,인포뱅크,소프트웨어,kosdaq,0.736693714,1.642116041,-0.1167286245353159,0.0339425587467362,0.038664460573321034,0.011544012,0.054694552,2.34,38.64,0.013651877,1,0
a211270,AP위성,IT하드웨어,kosdaq,3.486375869,2.068162328,-0.2842287694974003,0.0299251870324189,0.06671586090896693,0.333333333,0.054588092,4.9,28.06,-0.051301685,0,0
a087260,모바일어플라이언스,IT가전,kosdaq,1.62764305,1.852409639,-0.142156862745098,0.023391812865497,0.017412775410112498,0.09832636,0.054290832,4.7,56.43,-0.096385542,0,0
a004800,효성,"상사, 자본재",kospi,0.344451461,0.477859532,-0.0992592592592592,-0.0617283950617283,0.0280663265774301,0.051689524,0.054091891,0.6,81.8,0.016722408,1,2
a004970,신라교역,필수소비재,kospi,0.337309292,0.25307297,-0.1297709923664122,0.0,-0.31659267303828553,0.248484848,0.053864683,2.55,28.15,-0.062692703,0,1
a102460,이연제약,건강관리,kospi,1.886344369,1.158026906,-0.1437665782493368,0.0170132325141776,0.0032385707363814646,0.078431373,0.053792113,3.02,95.63,0.033952594,1,0
a005305,롯데칠성우,필수소비재,kospi,0.017434039,0.082186495,-0.0698689956331877,-0.0123647604327666,-0.08502735478095405,0.133913252,0.053627526,9.11,161.72,0.02733119,1,1
a005300,롯데칠성,필수소비재,kospi,0.404238955,0.825333333,-0.1881967213114754,0.00814332247557,-0.040600146067134565,0.133913252,0.053627526,9.11,161.72,-0.017460317,0,1
a011500,한농화성,화학,kospi,1.132607804,1.738178313,-0.1820754716981132,0.03584229390681,0.013040119296935129,-0.02365416,0.053583032,5.71,47.73,-0.164337349,0,0
a035610,솔본,건강관리,kosdaq,1.274008602,0.901520087,-0.0079455164585698,0.0479616306954436,0.023487184709797944,-0.063872255,0.053163416,-29.23,20.97,-0.051031488,0,0
a030190,NICE평가정보,"상사, 자본재",kosdaq,1.236057077,1.70249505,-0.1663822525597269,0.0177083333333333,-0.024583361285000417,-0.010107261,0.053104664,16.39,40.82,-0.032673267,0,1
a153710,옵티팜,건강관리,kosdaq,6.225563426,3.430272727,-0.1339285714285714,0.0,-0.03322248662364258,0.118881119,0.053092384,-6.82,41.95,-0.118181818,0,1
a019180,티에이치엔,자동차,kospi,0.127230147,0.690341997,-0.1584283903675538,0.0246913580246913,0.009184988894329704,0.166376956,0.053075473,-5.48,306.14,-0.091655267,0,1
a900290,GRT,화학,kosdaq,0.529307786,0.0,-0.0357142857142857,-0.0073529411764705,0.032343138111275524,0.168026101,0.05294451,7.03,86.15,-0.31122449,0,0
a008870,금비,비철금속,kospi,0.352340425,0.773564014,-0.2520325203252032,0.0311332503113325,0.05115596130157089,0.0279965,0.052776379,-13.84,130.04,-0.044982699,0,0
a228850,레이언스,건강관리,kosdaq,1.168809886,0.722144847,-0.1226734348561759,0.0136852394916911,-0.06602107627966063,0.093610698,0.052647149,10.37,16.19,-0.037140204,0,1
a371950,풍원정밀,디스플레이,kosdaq,4.15186467,2.341243523,-0.1916058394160583,-0.0044943820224719,-0.06862582168014544,0.069047619,0.052596376,12.06,35.73,-0.081865285,0,1
a032830,삼성생명,보험,kospi,0.740638708,0.558807854,0.0401785714285714,0.0014326647564469,0.1024240797973319,0.070306254,0.052249564,5.73,1208.17,-0.019635344,0,0
a000120,CJ대한통운,운송,kospi,0.137279886,0.407252441,-0.0580645161290322,-0.0040927694406548,-0.01707647706765732,0.069377716,0.052141472,5.09,140.27,0.018131102,1,1
a099440,스맥,기계,kosdaq,0.507091498,0.848125,-0.1212765957446808,-0.0072115384615384,-0.014720427398048064,0.241245136,0.051994268,14.53,158.75,-0.078125,0,1
a030350,드래곤플라이,소프트웨어,kosdaq,5.443613797,0.573935811,-0.236986301369863,0.052930056710775,-0.01573450351001152,0.126984127,0.051904157,-27.56,17.88,-0.059121622,0,0
a033200,모아텍,IT하드웨어,kosdaq,2.138481512,0.623673469,-0.0887404580152671,0.0335497835497835,-0.06118578402103007,0.103448276,0.051814358,-2.16,9.25,-0.025510204,0,0
a040300,YTN,"미디어, 교육",kosdaq,2.102759527,1.250570236,0.3206239168110918,0.0381471389645776,-0.0027816119972357846,0.048209366,0.051805981,2.22,41.06,0.059805285,1,0
a090350,노루페인트,건설,kospi,0.21213328,0.450969325,-0.062206572769953,0.0101137800252844,-0.010920405536855608,0.030647147,0.051742438,3.31,89.46,-0.019631902,0,1
a049830,승일,비철금속,kosdaq,0.401346537,0.425841674,-0.0519598906107566,0.0048309178743961,-0.07994254930901783,0.078750849,0.051698043,0.9,21.52,-0.053685168,0,1
a003475,유안타증권우,증권,kospi,0.013177852,0.0,-0.0231660231660231,-0.01171875,-0.012717230330360249,0.073624946,0.051582515,2.93,761.84,-0.026923077,0,1
a204020,그리티,"화장품, 의류",kosdaq,0.471655419,0.98,0.1985688729874776,0.0090361445783132,0.02999639382557285,0.316467341,0.051462674,2.99,29.49,0.0,0,0
a001360,삼성제약,건강관리,kospi,3.83135026,1.93040201,0.0368421052631578,0.0260416666666666,0.05590815413995566,-0.056466302,0.051150659,-21.83,14.94,-0.010050251,0,0
a075970,동국알앤에스,비철금속,kosdaq,0.660812183,0.977735125,-0.2239488117001828,-0.0139372822299651,0.043985985617731815,0.135446686,0.051049652,4.73,59.26,-0.185220729,0,0
a126720,수산인더스트리,에너지,kospi,0.953184514,0.633370044,-0.0878378378378378,0.0024752475247524,-0.12456375083380075,0.031961918,0.05090228,11.46,24.65,-0.107929515,0,1
a059210,메타바이오메드,건강관리,kosdaq,1.468452369,1.597965318,0.8928571428571429,0.0155688622754491,0.04745416571573956,0.171768707,0.050697242,4.42,90.85,-0.019653179,0,0
a079960,동양이엔피,IT가전,kosdaq,0.304683816,0.616736842,0.3280293757649938,0.0163934426229508,0.1029060981152364,0.077782056,0.050635002,8.48,38.56,0.142105263,1,0
a039200,오스코텍,건강관리,kosdaq,259.5580853,10.49152542,0.6055045871559633,0.0385756676557863,0.002170663520015343,0.307692308,0.050443021,-32.29,17.99,0.694915254,1,0
a024910,경창산업,자동차,kosdaq,0.178047685,0.896671408,0.2911392405063291,0.0149253731343283,0.06823961914754152,0.09207025,0.050315074,19.61,270.52,-0.129445235,0,0
a012510,더존비즈온,소프트웨어,kospi,2.785670961,1.82385159,-0.088235294117647,0.025735294117647,-0.1457544789004515,-0.045183558,0.050220827,5.15,89.94,-0.014134276,0,1
a092440,기신정기,기계,kospi,0.667313019,0.388235294,-0.0265486725663716,-0.0015128593040847,-0.001411996141982719,0.099771516,0.050107064,1.75,5.57,-0.029411765,0,0
a095660,네오위즈,소프트웨어,kosdaq,2.602761104,1.594240838,-0.2595744680851063,0.0265486725663716,-0.11065537448853857,0.127871363,0.049981512,2.88,22.09,-0.089005236,0,1
a035890,서희건설,건설,kosdaq,0.21211367,0.395725646,0.031080031080031,0.0015094339622641,0.046973335195014496,0.080977444,0.049701251,14.08,113.8,-0.120609675,0,0
a009290,광동제약,건강관리,kospi,0.240224088,0.516535433,0.1349480968858131,0.0092307692307692,0.12147689874383587,0.06972052,0.049514621,4.76,70.37,0.033070866,1,0
a011230,삼화전자,IT하드웨어,kospi,2.012105197,7.40438856,-0.2467166979362101,0.0229299363057324,0.012820650798587113,0.090293454,0.049357851,-45.31,287.61,-0.208086785,0,1
a023800,인지컨트롤스,자동차,kospi,0.229372034,0.622845188,-0.0494252873563218,-0.2040423484119345,-0.012462626329275465,0.175500103,0.048714738,7.27,194.3,-0.134937238,0,2
a277070,린드먼아시아,은행,kosdaq,7.614428571,1.293821138,-0.160246533127889,-0.0036563071297989,-0.034678640996794664,-0.395061728,0.048581964,6.49,21.12,-0.113821138,0,1
a115610,이미지스,IT하드웨어,kosdaq,2.274470837,4.667728195,0.2326923076923077,0.0701168614357262,0.0032367770606525565,0.028169014,0.048488097,18.92,57.65,0.30020284,1,0
a021320,KCC건설,건설,kosdaq,0.059799271,0.237859712,-0.073555166374781,0.0153550863723608,-0.1182520453585757,0.387903226,0.048470122,0.99,165.86,-0.048561151,0,1
a041020,폴라리스오피스,소프트웨어,kosdaq,11.30124954,4.117540687,1.5056947608200455,0.0018214936247723,0.0225178188993687,0.052173913,0.048412098,25.05,17.52,0.98915009,1,0
a092130,이크레더블,"상사, 자본재",kosdaq,3.638650276,3.704201031,-0.128063725490196,0.0,-0.10991498369490818,0.030634573,0.048171949,28.58,22.31,-0.083118557,0,1
a241710,코스메카코리아,"화장품, 의류",kosdaq,0.731342013,1.987148438,1.869884575026233,0.0301318267419962,0.09564955392103014,0.007313997,0.047995767,1.84,89.72,0.068359375,1,0
a067080,대화제약,건강관리,kosdaq,1.13337149,1.805503106,-0.1448349307774228,-0.0024844720496894,0.032057364565361283,0.125426621,0.047980961,1.42,143.67,-0.002484472,0,0
a002787,진흥기업2우B,건설,kospi,0.005212697,0.035928918,-0.1883211678832116,0.0018018018018018,0.012969890901442637,0.415803692,0.047925663,25.05,101.02,-0.10177706,0,0
a002785,진흥기업우B,건설,kospi,0.006535793,0.009221154,-0.0743243243243243,0.0212992545260915,-0.020673805739639152,0.415803692,0.047925663,25.05,101.02,-0.077884615,0,1
a002780,진흥기업,건설,kospi,0.27248484,0.761197794,-0.0453808752025931,-0.0033840947546531,-0.02634715483809603,0.415803692,0.047925663,25.05,101.02,-0.071710008,0,1
a302550,리메드,건강관리,kosdaq,5.323008478,3.808929348,0.45234375,0.0265046935394809,0.006733055622304815,0.059405941,0.047852796,14.28,160.4,0.010326087,1,0
a007330,푸른저축은행,은행,kosdaq,2.026677948,0.336373749,-0.056768558951965,-0.0057537399309551,0.01536741276059067,0.220113852,0.047771035,6.63,355.31,-0.038932147,0,0
a069620,대웅제약,건강관리,kospi,0.960343417,1.932209052,-0.0121042830540037,-0.0074836295603367,0.023946595796998472,0.110234172,0.047604994,7.17,110.91,0.143318966,1,0
a002390,한독,건강관리,kospi,0.336115701,0.48255814,-0.1303208906352324,0.006060606060606,-0.07313120269526152,0.050618238,0.04759324,2.8,128.12,-0.034883721,0,1
a296640,이노룰스,소프트웨어,kosdaq,2.77401126,1.43390625,-0.0751322751322751,0.0186480186480186,0.05130376743905265,-0.012195122,0.047366392,9.67,10.82,-0.024553571,0,0
a001140,국보,운송,kospi,0.631532561,1.293229901,8.298245614035087,0.0412573673870334,-0.01922498121491172,0.055727554,0.047126884,-64.68,155.2,-0.252468265,0,0
a101930,인화정공,조선,kosdaq,0.746410636,0.65470024,0.1369731800766283,0.0145299145299145,-0.0915036706460273,0.342986425,0.046996248,-5.98,100.01,-0.051159073,0,1
a032750,삼진,IT가전,kosdaq,0.32182676,0.538686709,0.0282392026578073,0.0265339966832504,-0.010748453683618184,0.205128205,0.046835324,2.06,24.34,-0.02056962,0,1
a215790,이노인스트루먼트,IT하드웨어,kosdaq,1.219796355,0.624762634,0.1438304314912944,0.0053226879574184,0.0693950970444003,0.05720339,0.046816187,5.88,31.44,-0.228688106,0,0
a012750,에스원,"상사, 자본재",kospi,0.806789679,1.167771429,-0.1058020477815699,0.0155038759689922,-0.018999972748496782,0.067243243,0.046810174,10.18,36.29,-0.001904762,0,1
a016360,삼성증권,증권,kospi,2.362248322,0.534526167,0.0817518248175182,0.0136798905608755,0.0881309758502798,-0.375234187,0.046577355,6.88,769.09,0.048090523,1,0
a051600,한전KPS,유틸리티,kospi,1.065880624,1.251513828,-0.0464788732394366,-0.0014749262536873,-0.013619799020813256,0.035129654,0.046482705,8.61,28.48,-0.014556041,0,1
a065440,이루온,소프트웨어,kosdaq,1.004742345,1.315906183,-0.0814977973568281,0.0145985401459854,0.034255532703082923,0.007117438,0.04639702,4.28,54.33,-0.1108742,0,0
a090355,노루페인트우,건설,kospi,0.007045565,0.026817473,-0.145413870246085,0.006145741878841,0.005679225739395987,0.030647147,0.046383148,3.31,89.46,-0.106084243,0,1
a025530,SJM홀딩스,자동차,kospi,0.323489098,0.357183406,0.1892697466467958,0.023076923076923,0.010125225452559356,0.230460922,0.046328032,1.15,24.71,-0.128820961,0,0
a001790,대한제당,필수소비재,kospi,0.19395966,0.498149254,-0.109118086696562,0.0084602368866328,0.030465962436753424,0.09260287,0.045931707,4.87,126.78,-0.110447761,0,0
a001795,대한제당우,필수소비재,kospi,0.011948487,0.0,-0.0378787878787878,0.0221327967806841,0.06085422372040624,0.09260287,0.045931707,4.87,126.78,-0.104056437,0,0
a215360,우리산업,자동차,kosdaq,0.537259726,2.355469729,0.2610229276895943,-0.0069444444444444,0.01644814861649258,0.282899367,0.045761824,-17.92,177.83,-0.104384134,0,0
a299170,더블유에스아이,건강관리,kosdaq,2.164007814,1.551186603,0.0030816640986132,0.0098241985522233,-0.09426229297724589,-0.025179856,0.045699696,12.31,50.89,-0.065550239,0,1
a002920,유성기업,자동차,kospi,0.253093034,0.252552504,-0.0119453924914675,0.0017301038062283,-0.06839784975814515,0.073806078,0.045650147,6.72,30.5,-0.064620355,0,1
a005870,휴니드,"상사, 자본재",kospi,0.367333603,0.523718593,-0.1396731054977711,0.0175746924428822,-0.03194098308903155,-0.022837066,0.045493542,6.67,110.71,-0.030150754,0,1
a123700,SJM,자동차,kospi,0.365875106,0.36934968,0.2158273381294964,0.0355392156862745,0.011710966072496342,0.23678792,0.045460666,2.81,29.96,-0.099147122,0,0
a009730,코센,비철금속,kosdaq,2.549397818,5.244383562,0.0406654343807763,0.0180831826401446,0.004377562886118259,0.460526316,0.045366451,17.08,63.0,0.186512118,1,0
a417970,모델솔루션,기계,kosdaq,1.699694571,1.905613079,-0.1226415094339622,0.0385259631490787,-0.01894720221402369,0.145662848,0.045231578,17.29,42.91,0.013623978,1,0
a009300,삼아제약,건강관리,kosdaq,1.372239902,0.595565928,0.0790925812385039,0.0126582278481012,-0.07647287969403362,0.493601463,0.044968048,6.76,12.5,0.026837806,1,1
a237820,플레이디,"미디어, 교육",kosdaq,1.685019755,0.941112619,0.0034722222222222,0.0284697508896797,0.034129104291451925,0.268011527,0.044612273,6.47,105.82,-0.215739484,0,0
